org::eclipse::jdt::internal::core::ParameterizedSourceType ; 3 ; 3 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1
org::eclipse::jdt::internal::core::CompilationUnitElementInfo ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 10 ; 10 ; 10 ; 10 ; 10 ; 10 ; 10 ; 10 ; 10 ; 10 ; 10 ; 10 ; 10 ; 10 ; 10 ; 10 ; 10 ; 10 ; 10 ; 10 ; 10 ; 10 ; 10 ; 10 ; 10 ; 10 ; 10 ; 10 ; 10 ; 10 ; 10 ; 10 ; 10 ; 10 ; 10 ; 10 ; 10 ; 10 ; 10 ; 10 ; 10 ; 10 ; 10 ; 10 ; 10 ; 10 ; 10 ; 10 ; 10 ; 10 ; 10 ; 10 ; 10 ; 10 ; 10 ; 10 ; 10 ; 10 ; 10 ; 10 ; 10 ; 10 ; 10 ; 10 ; 10 ; 10 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6
org::eclipse::jdt::core::dom::MemberRef ; 105 ; 105 ; 105 ; 105 ; 105 ; 105 ; 105 ; 105 ; 105 ; 105 ; 105 ; 105 ; 105 ; 105 ; 105 ; 105 ; 105 ; 105 ; 105 ; 105 ; 105 ; 105 ; 105 ; 105 ; 105 ; 105 ; 105 ; 105 ; 105 ; 105 ; 105 ; 105 ; 105 ; 105 ; 105 ; 105 ; 105 ; 105 ; 105 ; 105 ; 105 ; 105 ; 105 ; 105 ; 105 ; 105 ; 105 ; 105 ; 105 ; 105 ; 105 ; 105 ; 105 ; 105 ; 105 ; 105 ; 105 ; 105 ; 105 ; 105 ; 105 ; 105 ; 105 ; 105 ; 105 ; 105 ; 105 ; 105 ; 105 ; 105 ; 105 ; 105 ; 105 ; 105 ; 105 ; 105 ; 105 ; 105 ; 105 ; 105 ; 105 ; 105 ; 105 ; 105 ; 105 ; 105 ; 105 ; 105 ; 105 ; 105
org::eclipse::jdt::internal::codeassist::complete::CompletionOnQualifiedInterfaceReference ; 1 ; 1 ; 1 ; 1 ; 1 ; 1 ; 1 ; 1 ; 1 ; 1 ; 1 ; 1 ; 1 ; 1 ; 1 ; 1 ; 1 ; 1 ; 1 ; 1 ; 1 ; 1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1
org::eclipse::jdt::internal::core::util::Annotation ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 15 ; 15
org::eclipse::jdt::internal::codeassist::select::SelectionOnQualifiedNameReference ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3
org::eclipse::jdt::internal::compiler::flow::LoopingFlowContext ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 66 ; 66 ; 66 ; 66 ; 66 ; 66 ; 66 ; 66 ; 66 ; 66 ; 66 ; 66 ; 66 ; 66 ; 66 ; 66 ; 66 ; 66 ; 66 ; 66 ; 66 ; 66 ; 66 ; 66 ; 66 ; 66 ; 66 ; 66 ; 66 ; 66 ; 66 ; 78 ; 78 ; 78 ; 78 ; 78 ; 78 ; 78 ; 78 ; 78 ; 78 ; 78 ; 78 ; 78 ; 78 ; 78 ; 78 ; 78 ; 78 ; 78 ; 78 ; 78 ; 78 ; 78 ; 78 ; 78 ; 78 ; 78 ; 78 ; 78 ; 78 ; 78 ; 78
org::eclipse::jdt::internal::core::util::KeyKind ; -1 ; -1 ; 78 ; 78 ; 78 ; 78 ; 78 ; 91 ; 91 ; 120 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136
org::eclipse::jdt::core::dom::ChildListPropertyDescriptor ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3
org::eclipse::jdt::internal::compiler::ast::TypeDeclaration ; 325 ; 325 ; 325 ; 325 ; 325 ; 325 ; 325 ; 325 ; 325 ; 325 ; 325 ; 325 ; 325 ; 325 ; 325 ; 325 ; 325 ; 325 ; 325 ; 325 ; 325 ; 325 ; 325 ; 351 ; 351 ; 351 ; 351 ; 351 ; 351 ; 351 ; 351 ; 351 ; 351 ; 351 ; 351 ; 351 ; 351 ; 351 ; 351 ; 351 ; 351 ; 351 ; 351 ; 351 ; 351 ; 351 ; 351 ; 351 ; 351 ; 351 ; 351 ; 351 ; 351 ; 351 ; 351 ; 351 ; 351 ; 351 ; 351 ; 351 ; 351 ; 351 ; 351 ; 351 ; 351 ; 351 ; 351 ; 351 ; 351 ; 351 ; 351 ; 351 ; 351 ; 351 ; 351 ; 351 ; 351 ; 351 ; 351 ; 351 ; 351 ; 351 ; 351 ; 351 ; 351 ; 351 ; 351 ; 351 ; 351 ; 351
org::eclipse::jdt::core::dom::ASTRequestor ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6 ; 6
org::eclipse::jdt::internal::core::search::AbstractJavaSearchScope ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; -1 ; 1 ; 1 ; 1 ; 1
org::eclipse::jdt::core::search::SearchPattern ; 153 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 153 ; 171 ; 171 ; 171 ; 171 ; 171 ; 171 ; 171 ; 171 ; 171 ; 171 ; 171 ; 171 ; 171 ; 171 ; 171 ; 171 ; 171 ; 171 ; 171 ; 171 ; 171 ; 171 ; 171 ; 171 ; 171 ; 171 ; 171 ; 171 ; 171 ; 171 ; 171 ; 171 ; 171 ; 171 ; 171 ; 171 ; 171 ; 171 ; 171 ; 171 ; 171 ; 171 ; 171 ; 171 ; 171 ; 171 ; 171 ; 190 ; 190 ; 190 ; 190 ; 190 ; 190 ; 190 ; 190 ; 190 ; 190 ; 190 ; 190 ; 190 ; 190 ; 190 ; 190 ; 190 ; 190 ; 190 ; 190 ; 190 ; 190
org::eclipse::jdt::core::jdom::DOMFactory ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45 ; 45
org::eclipse::jdt::internal::core::util::SignatureAttribute ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3 ; 3
org::eclipse::jdt::internal::core::BinaryMember ; 55 ; 55 ; 55 ; 55 ; 55 ; 55 ; 55 ; 55 ; 55 ; 55 ; 55 ; 55 ; 55 ; 55 ; 55 ; 55 ; 55 ; 55 ; 55 ; 55 ; 66 ; 66 ; 66 ; 66 ; 66 ; 66 ; 66 ; 66 ; 66 ; 66 ; 66 ; 66 ; 66 ; 66 ; 66 ; 66 ; 66 ; 66 ; 66 ; 66 ; 66 ; 66 ; 66 ; 66 ; 66 ; 66 ; 66 ; 66 ; 66 ; 66 ; 66 ; 66 ; 66 ; 66 ; 66 ; 66 ; 66 ; 66 ; 66 ; 66 ; 66 ; 66 ; 66 ; 66 ; 66 ; 66 ; 66 ; 66 ; 66 ; 66 ; 66 ; 66 ; 55 ; 91 ; 91 ; 91 ; 91 ; 91 ; 91 ; 91 ; 91 ; 91 ; 91 ; 91 ; 91 ; 91 ; 91 ; 91 ; 91 ; 91
org::eclipse::jdt::internal::compiler::ast::MessageSend ; 120 ; 120 ; 120 ; 120 ; 120 ; 120 ; 120 ; 120 ; 120 ; 120 ; 120 ; 120 ; 120 ; 120 ; 120 ; 120 ; 120 ; 120 ; 120 ; 120 ; 120 ; 120 ; 120 ; 120 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136 ; 136
org::eclipse::jdt::internal::core::XMLWriter ; 28 ; 28 ; 28 ; 28 ; 28 ; 28 ; 28 ; 28 ; 28 ; 28 ; 28 ; 28 ; 28 ; 28 ; 28 ; 28 ; 28 ; 36 ; 36 ; 36 ; 36 ; 36 ; 36 ; 36 ; 36 ; 36 ; 36 ; 36 ; 36 ; 36 ; 36 ; 36 ; 36 ; 36 ; 36 ; 36 ; 36 ; 36 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
org::eclipse::jdt::internal::compiler::parser::JavadocParser ; 120 ; 120 ; 120 ; 120 ; 120 ; 120 ; 120 ; 120 ; 120 ; 120 ; 120 ; 120 ; 120 ; 120 ; 120 ; 120 ; 120 ; 120 ; 120 ; 120 ; 153 ; 153 ; 153 ; 153 ; 153 ; 153 ; 153 ; 153 ; 153 ; 153 ; 153 ; 153 ; 153 ; 153 ; 153 ; 153 ; 153 ; 153 ; 153 ; 153 ; 153 ; 153 ; 153 ; 153 ; 153 ; 153 ; 153 ; 153 ; 153 ; 153 ; 153 ; 153 ; 153 ; 153 ; 153 ; 153 ; 153 ; 153 ; 153 ; 153 ; 153 ; 153 ; 153 ; 153 ; 153 ; 153 ; 153 ; 153 ; 153 ; 153 ; 153 ; 190 ; 190 ; 190 ; 190 ; 190 ; 190 ; 190 ; 190 ; 190 ; 190 ; 190 ; 190 ; 190 ; 190 ; 190 ; 210 ; 210 ; 210 ; 210
